 "GUID","COLLECTION","CAT_NUM","DEACCESSIONED","TOPTYPESTATUS","SCI_NAME_WITH_AUTH_PLAIN","SPEC_LOCALITY","COLLECTORS","BEGAN_DATE","ENDED_DATE","COUNTRY","STATE_PROV","WATERBODY","VERBATIM_DATE","OTHERCATALOGNUMBERS"
"MCZ:Ich:154280","Ichthyology","154280","","","Caranx latus Agassiz, 1829","Bimini Harbor entrance, off Bahamas","RV Oregon","1966-05-23","1966-05-23","","","Straits of Florida","23/5/1966-23/5/1966","field number=OREGON1966; group number=533; previous number=104"
"MCZ:Ich:154286","Ichthyology","154286","","","Elagatis bipinnulata","St Paul's Rocks (sao Pedro e Sao Paulo)","Ray Rioux","1966-03-24","1966-03-24","","","Atlantic Ocean","24/3/1966-24/3/1966","field number=RR1966:0324; group number=533"
"MCZ:Ich:154290","Ichthyology","154290","","","Selene vomer (Linnaeus, 1758)","Rio de Janeiro","Thayer Expedition to Brazil, Louis Agassiz, and party","1865-05-01","1865-05-31","Brazil","Rio de Janeiro","Atlantic, Southwest","0/5/1865-0/5/1865","field number=THAYER105; group number=533"
"MCZ:Ich:154296","Ichthyology","154296","","","Coryphaena hippurus Linnaeus, 1758","2 miles off shore of Boynton Beach","RV Oregon 109","1966-06-18","1966-06-18","","","Atlantic, Western Central","18/6/1966-18/6/1966","field number=OREGON1966:0618; group number=535; previous number=135"
"MCZ:Ich:154298","Ichthyology","154298","","","Coryphaena hippurus Linnaeus, 1758","[no specific locality data]","[no agent data]","1700-01-01","2001-03-01","","","","[no verbatim date data]","field number=WHOI; group number=535"
"MCZ:Ich:154304","Ichthyology","154304","","","Emmelichthyidae sp.","[no specific locality data]","[no agent data]","1981-03-25","1981-03-25","","","","25 Mar 1981","field number=NODATA; group number=549"
"MCZ:Ich:154312","Ichthyology","154312","","","Lutjanus campechanus (Poey 1860)","","[no agent data]","1968-03-23","1968-03-23","","","Atlantic, Western Central","23/3/1968-23/3/1968","field number=FLORIDA1968:323; group number=551"
"MCZ:Ich:154319","Ichthyology","154319","","","Gerres lineatus","Rio de Janeiro","Thayer Expedition to Brazil, Louis Agassiz, and party","1865-05-01","1865-05-31","Brazil","Rio de Janeiro","Atlantic, Southwest","0/5/1865-0/5/1865","field number=THAYER105; group number=557; previous number=96?"
"MCZ:Ich:154329","Ichthyology","154329","","","Stenotomus sp.","[no specific locality data]","[no agent data]","1847-01-01","1847-12-31","United States","New York","","1847-1847","field number=NEW YORK:1847; group number=565"
"MCZ:Ich:154330","Ichthyology","154330","","","Archosargus sp.","[no specific locality data]","[no agent data]","1847-01-01","1847-12-31","United States","New York","","1847-1847","field number=NEW YORK:1847; group number=565"
"MCZ:Ich:154331","Ichthyology","154331","","","Archosargus sp.","Mobile","[no agent data]","1700-01-01","2016-10-21","United States","Alabama","","[no verbatim date data]","field number=MOBILE; group number=565"
"MCZ:Ich:154333","Ichthyology","154333","","","Monotaxis heterodon (Bleeker 1854)","[no specific locality data]","[no agent data]","1981-03-25","1981-03-25","","","","25 Mar 1981","field number=NODATA; group number=561"
"MCZ:Ich:154334","Ichthyology","154334","","","Sargus ovis","off Charleston","[no agent data]","1700-01-01","1870-12-31","United States","South Carolina","Atlantic, Western Central","[no verbatim date data]","field number=CHARLESTON; group number=565; previous number=k-34"
"MCZ:Ich:154338","Ichthyology","154338","","","Stenotomus sp.","off Charleston","[no agent data]","1700-01-01","1870-12-31","United States","South Carolina","Atlantic, Western Central","[no verbatim date data]","field number=CHARLESTON; group number=565"
"MCZ:Ich:154341","Ichthyology","154341","","","Calamus sp.","off Charleston","[no agent data]","1700-01-01","1870-12-31","United States","South Carolina","Atlantic, Western Central","[no verbatim date data]","field number=CHARLESTON; group number=565"
"MCZ:Ich:154344","Ichthyology","154344","","","Pagellus mormyrus (Linnaeus, 1758)","[no specific locality data]","[no agent data]","1981-03-25","1981-03-25","","","","25 Mar 1981","field number=NODATA; group number=565"
"MCZ:Ich:154348","Ichthyology","154348","","","Stenotomus sp.","Waquoit, Barnstable","Louis Agassiz","1871-03-01","1871-03-31","United States","Massachusetts","Atlantic, Northwest","0/3/1871-0/3/1871","field number=LA:WAQUOIT; group number=565; previous number=K-27"
"MCZ:Ich:154366","Ichthyology","154366","","","Aplodinotus grunniens Rafinesque, 1819","Homer","Louis Agassiz","1700-01-01","1998-03-01","United States","Michigan","","[no verbatim date data]","field number=LA:HOMER; group number=567"
"MCZ:Ich:154381","Ichthyology","154381","","","Leiostomus xanthurus Lacépède, 1802","off Charleston","[no agent data]","1700-01-01","1870-12-31","United States","South Carolina","Atlantic, Western Central","[no verbatim date data]","field number=CHARLESTON; group number=567"
"MCZ:Ich:154383","Ichthyology","154383","","","Pogonias sp.","[no specific locality data]","[no agent data]","1981-03-25","1981-03-25","","","","25 Mar 1981","field number=NODATA; group number=567"
"MCZ:Ich:154385","Ichthyology","154385","","","Cynoscion regalis (Bloch and Schneider, 1801)","[no specific locality data]","[no agent data]","1981-03-25","1981-03-25","","","","25 Mar 1981","field number=NODATA; group number=567"
"MCZ:Ich:154388","Ichthyology","154388","","","Cynoscion nebulosus (Cuvier, 1830)","Charleston","[no agent data]","1700-01-01","1870-12-31","United States","South Carolina","","[no verbatim date data]","field number=CHARLESTON; group number=567"
"MCZ:Ich:154414","Ichthyology","154414","","","Kyphosus sp.","[no specific locality data]","[no agent data]","1981-03-25","1981-03-25","","","","25 Mar 1981","field number=NODATA; group number=581; previous number=814"
"MCZ:Ich:154423","Ichthyology","154423","","","Chaetodipterus faber (Broussonet, 1782)","Captiva Key, Charlotte Harbor","Gustavus W. Wurdeman","1700-01-01","1859-12-31","United States","Florida","Atlantic, Western Central","[no verbatim date data]","field number=WURD:CAPTIV; group number=583"
"MCZ:Ich:154430","Ichthyology","154430","","","Chaetodon miliaris Quoy and Gaimard, 1825","[no specific locality data]","[no agent data]","1981-03-25","1981-03-25","","","","25 Mar 1981","field number=NODATA; group number=589"
"MCZ:Ich:154433","Ichthyology","154433","","","Chaetodon vagabundus Linnaeus, 1758","[no specific locality data]","[no agent data]","1981-03-25","1981-03-25","","","","25 Mar 1981","field number=NODATA; group number=589"
"MCZ:Ich:154456","Ichthyology","154456","","","Amphistichus rhodoterus (Agassiz, 1854)","[no specific locality data]","[no agent data]","1981-03-25","1981-03-25","","","","25 Mar 1981","field number=NODATA; group number=599"
"MCZ:Ich:154468","Ichthyology","154468","","","Micrometrus minimus (Gibbons, 1854)","[no specific locality data]","[no agent data]","1981-03-25","1981-03-25","","","","25 Mar 1981","field number=NODATA; group number=599"
"MCZ:Ich:154475","Ichthyology","154475","","","Rhacochilus toxotes Agassiz, 1854","[no specific locality data]","[no agent data]","1981-03-25","1981-03-25","","","","25 Mar 1981","field number=NODATA; group number=599"
"MCZ:Ich:154482","Ichthyology","154482","","","Acara sp.","[no specific locality data]","[no agent data]","1981-03-25","1981-03-25","","","","25 Mar 1981","field number=NODATA; group number=601"
"MCZ:Ich:154486","Ichthyology","154486","","","Geophagus surinamensis (Bloch, 1791)","Rio Maues at Maues","Thayer Expedition to Brazil, Louis Agassiz","1865-12-10","1865-12-15","Brazil","Amazonas","","10/12/1865-15/12/1865","field number=THAYER063; group number=601; previous number=19*"
"MCZ:Ich:154488","Ichthyology","154488","","","Mesonauta insignis","Rio Solimoes at Tefe and environs","Thayer Expedition to Brazil, Louis Agassiz, and party","1865-10-01","1865-10-31","Brazil","Amazonas","","0/10/1865-0/10/1865","field number=THAYER137; group number=601"
"MCZ:Ich:154499","Ichthyology","154499","","","Cepola taenia Linnaeus, 1766","[no specific locality data]","[no agent data]","1981-03-25","1981-03-25","","","","25 Mar 1981","field number=NODATA; group number=619"
"MCZ:Ich:154502","Ichthyology","154502","","","Pseudoscarus sp.","[no specific locality data]","[no agent data]","1981-03-25","1981-03-25","","","","25 Mar 1981","field number=NODATA; group number=629"
"MCZ:Ich:154505","Ichthyology","154505","","","Mugil cephalus Linnaeus, 1758","[no specific locality data]","[no agent data]","1981-03-25","1981-03-25","","","","25 Mar 1981","field number=NODATA; group number=621"
"MCZ:Ich:154513","Ichthyology","154513","","","Sphyraena barracuda","off Cuba","Felipe Poey","1861-01-01","1861-12-31","Cuba","","Caribbean Sea","1861-1861","field number=POEY; group number=623"
"MCZ:Ich:158962","Ichthyology","158962","","","Bairdiella chrysoura (Lacépède, 1802)","[coordinate data only]","RV Albatross IV","1999-02-08","1999-02-08","United States","","Mid Atlantic Bight, Slope Water","8/2/1999-8/2/1999","field number=AL99-10:068; group number=567"
"MCZ:Ich:154540","Ichthyology","154540","","","Scarus coeruleus","off Cuba","Felipe Poey","1861-01-01","1861-12-31","Cuba","","Caribbean Sea","1861-1861","field number=POEY; group number=629"
"MCZ:Ich:154547","Ichthyology","154547","","","Anarhichas sp.","Chatham","[no agent data]","1700-01-01","1998-03-01","United States","Massachusetts","Atlantic, Northwest","[no verbatim date data]","field number=CHATHAM1969:07; group number=671"
"MCZ:Ich:154551","Ichthyology","154551","","","Anarhichas sp.","Boston","[no agent data]","1700-01-01","1998-03-01","United States","Massachusetts","Atlantic, Northwest","[no verbatim date data]","field number=BOSTON; group number=671"
"MCZ:Ich:154565","Ichthyology","154565","","","Gobioides broussoneti Lacépède, 1800","Sao Mateus, Rio Sao Mateus","Thayer Expedition to Brazil, Charles F. Hartt, Edward Copeland","1865-11-01","1965-12-31","Brazil","Espirito Santo","","0/11/1865-0/12/1865","field number=THAYER125; group number=706; previous number=7052"
"MCZ:Ich:154567","Ichthyology","154567","","","Acanthurus chirurgus (Bloch, 1787)","[no specific locality data]","[no agent data]","1981-03-25","1981-03-25","","","","25 Mar 1981","field number=NODATA; group number=725"
"MCZ:Ich:154574","Ichthyology","154574","","","Lepidocybium sp.","[no specific locality data]","FV Cap'n Bill III","1968-06-06","1968-06-06","","","Atlantic Ocean","6/6/1968","field number=CB1968:0706; group number=730"
"MCZ:Ich:154594","Ichthyology","154594","","","Scomberomorus regalis (Bloch, 1793)","off N. Cat Cay","RV Oregon","1966-05-28","1966-05-31","Commonwealth of the Bahamas","","Atlantic, Western Central","28/5/1966-31/5/1966","field number=OREGON1966:0528; group number=733"
"MCZ:Ich:154595","Ichthyology","154595","","","Scomberomorus sp.","[no specific locality data]","[no agent data]","1981-03-25","1981-03-25","","","","25 Mar 1981","field number=NODATA; group number=733"
"MCZ:Ich:154614","Ichthyology","154614","","","Peprilus triacanthus (Peck, 1804)","Waquoit, Barnstable","Louis Agassiz","1871-03-01","1871-03-31","United States","Massachusetts","Atlantic, Northwest","0/3/1871-0/3/1871","field number=LA:WAQUOIT; group number=746; previous number=38"
"MCZ:Ich:154617","Ichthyology","154617","","","Paralichthys dentatus (Linnaeus, 1766)","Salem","Caleb Cooke","1700-01-01","1998-03-01","","","Atlantic, Northwest","[no verbatim date data]","field number=CC:SALEM; group number=768"
"MCZ:Ich:154619","Ichthyology","154619","","","Paralichthys oblongus (Mitchill, 1815)","[no specific locality data]","[no agent data]","1981-03-25","1981-03-25","","","","25 Mar 1981","field number=NODATA; group number=768"
"MCZ:Ich:154624","Ichthyology","154624","","","Citharichthys spilopterus Günther, 1862","Rio de Janeiro","Thayer Expedition to Brazil, Louis Agassiz, and party","1865-05-01","1865-05-31","Brazil","Rio de Janeiro","Atlantic, Southwest","0/5/1865-0/5/1865","field number=THAYER105; group number=768"
"MCZ:Ich:154626","Ichthyology","154626","","","Pleuronectes ferrugineus (Storer, 1839)","[no specific locality data]","[no agent data]","1981-03-25","1981-03-25","","","","25 Mar 1981","field number=NODATA; group number=770"
"MCZ:Ich:154636","Ichthyology","154636","","","Pleuronectes sp.","[no specific locality data]","[no agent data]","1981-03-25","1981-03-25","","","","25 Mar 1981","field number=NODATA; group number=770"
"MCZ:Ich:154714","Ichthyology","154714","","","Embiotoca jacksoni Agassiz, 1853","[no specific locality data]","[no agent data]","1981-03-25","1981-03-25","","","","25 Mar 1981","field number=NODATA; group number=599"
"MCZ:Ich:154716","Ichthyology","154716","","","Hyperprosopon ellipticum (Gibbons, 1854)","Mukkaw Bay, off Washington","Jeffery S. Jensen","1991-06-14","1991-06-14","United States","Washington","Pacific, Northeast","14/6/1991-14/6/1991","field number=JJMUKKAW1991614; group number=599"
"MCZ:Ich:154737","Ichthyology","154737","","","Brosme brosme (Ascanius, 1772)","Boston","[no agent data]","1847-01-01","1847-12-31","United States","Massachusetts","","1847-1847","field number=BOSTON1847; group number=319"
"MCZ:Ich:154755","Ichthyology","154755","","","Zalembius rosaceus (Jordan and Gilbert, 1880)","[no specific locality data]","[no agent data]","1700-01-01","1998-03-01","","","","[no verbatim date data]","field number=HD:SCRIPPS; group number=599"
"MCZ:Ich:154887","Ichthyology","154887","","","Trichiurus lepturus Linnaeus, 1758","[no specific locality data]","[no agent data]","1981-03-25","1981-03-25","","","","25 Mar 1981","field number=NODATA; group number=731"
"MCZ:Ich:159279","Ichthyology","159279","","","Simenchelys parasitica Gill, 1879","[no specific locality data]","[no agent data]","1981-03-25","1981-03-25","","","","25 Mar 1981","field number=NODATA; group number=90; previous number=PGB-5"
"MCZ:Ich:159404","Ichthyology","159404","","","Micrometrus minimus (Gibbons, 1854)","[no specific locality data]","[no agent data]","1981-03-25","1981-03-25","","","","25 Mar 1981","field number=NODATA; group number=599; previous number=PGB-11"
"MCZ:Ich:159406","Ichthyology","159406","","","Phanerodon furcatus Girard, 1854","[no specific locality data]","[no agent data]","1981-03-25","1981-03-25","","","","25 Mar 1981","field number=NODATA; group number=599; previous number=PGB-13"
"MCZ:Ich:168013","Ichthyology","168013","","","Sphyraena barracuda","","RV Oregon 109","1966-05-18","1966-05-18","","","","18/5/1966-18/5/1966","field number=OREGON1966:1440; group number=623"
"MCZ:Ich:168694","Ichthyology","168694","","","Melanogrammus aeglefinus (Linnaeus, 1758)","Western North Atlantic, no additional data","James E. Craddock","1700-01-01","2009-03-01","","","Atlantic Ocean","[no verbatim date data]","field number=JEC:WNA; group number=319"
"MCZ:Ich:168697","Ichthyology","168697","","","Melanogrammus aeglefinus (Linnaeus, 1758)","Western North Atlantic, no additional data","James E. Craddock","1700-01-01","2009-03-01","","","Atlantic Ocean","[no verbatim date data]","field number=JEC:WNA; group number=319"
"MCZ:Ich:168702","Ichthyology","168702","","","Melanogrammus aeglefinus (Linnaeus, 1758)","Western North Atlantic, no additional data","James E. Craddock","1700-01-01","2009-03-01","","","Atlantic Ocean","[no verbatim date data]","field number=JEC:WNA; group number=319"
"MCZ:Ich:166568","Ichthyology","166568","","","Icosteus aenigmaticus Lockington, 1880","[no specific locality data]","National Marine Fisheries Service, Southwest Fisheries Center, Ellen Freund","2004-07-26","2004-07-26","United States","","Pacific, Eastern Central","26/7/2004-26/7/2004","field number=FR04-01:023; group number=694"
"MCZ:Ich:42045","Ichthyology","42045","","","Hoplostethus atlanticus Collett, 1889","off Newfoundland, Canada","FV Squall","1960-09-23","1960-09-23","","","Atlantic, Northwest","23/9/1960-23/9/1960","field number=SQUALL60:0923; group number=369"
"MCZ:Ich:169453","Ichthyology","169453","","","Lepophidium cervinum","Albatross 06-08; sta. 225","RV Albatross IV","2006-10-01","2006-10-01","","","Atlantic, Northwest","1-Oct-06","field number=AL06-08:225; group number=323; previous number=JEC Otolith 3042 3049"
"MCZ:Ich:170146","Ichthyology","170146","","","Chauliodus sloani Bloch & Schneider, 1801","[coordinate data only]","RV Delaware II 05-06","2005-04-18","2005-04-18","United States","","Atlantic, Northwest","18/4/2005-18/4/2005","field number=DL05-06:018; group number=153; previous number=JEC Otolith 2973"
"MCZ:Ich:170497","Ichthyology","170497","","","Pollachius virens (Linnaeus, 1758)","Georges Bank","William C. Schroeder, FV Eugene H VIII","1954-09-01","1954-09-30","","","Georges Bank","Sept 1954","field number=EUGENE-H54:09"
"MCZ:Ich:171950","Ichthyology","171950","","","Scopelogadus beanii (Günther, 1887)","Center of cold-core ring 'Bob'","RV Knorr 65","1977-04-17","1977-04-17","High Seas","","Atlantic, Northwest","17/4/1977-17/4/1977","field number=MOC10-027,1; group number=363"
"MCZ:Ich:171953","Ichthyology","171953","","","Eurypharynx","Center of cold-core ring 'Bob'","RV Knorr 65","1977-04-17","1977-04-17","High Seas","","Atlantic, Northwest","17/4/1977-17/4/1977","field number=MOC10-028,1; group number=101"
"MCZ:Ich:171952","Ichthyology","171952","","","Gonostoma elongatum Günther, 1878","Center of cold-core ring 'Bob'","RV Knorr 65","1977-04-17","1977-04-17","High Seas","","Atlantic, Northwest","17/4/1977-17/4/1977","field number=MOC10-028,0; group number=147"
"MCZ:Ich:171960","Ichthyology","171960","","","Lampadena speculigera Goode and Bean, 1896","near Gulf Stream","RV Knorr 65","1977-04-28","1977-04-28","High Seas","","Atlantic, Northwest","28/4/1977-28/4/1977","field number=MOC10-037,2; group number=363"
"MCZ:Ich:172698","Ichthyology","172698","","","Pygocentrus nattereri Kner, 1858","[no specific locality data]","Steve H. Huskey","1700-01-01","2016-06-20","","","","[no verbatim date data]","field number=NODATA; group number=204"
"MCZ:Ich:172708","Ichthyology","172708","","","Cetorhinus maximus (Gunnerus, 1765)","Mann Hill Beach, Scituate","Andrew Konnerth","1970-11-15","1970-11-15","United States","Massachusetts","Atlantic, Northwest","Nov 15 1970","group number=21"
"MCZ:Ich:172842","Ichthyology","172842","","","Pogonias cromis (Linnaeus, 1766)","[no specific locality data]","[no agent data]","2018-09-04","2018-09-04","","","","[no verbatim date data]","group number=567"
"MCZ:Ich:172836","Ichthyology","172836","","","Ogcocephalus pantostictus Bradbury, 1980","[no specific locality data]","[no agent data]","2018-09-04","2018-09-04","","","","[no verbatim date data]",""
"MCZ:Ich:175871","Ichthyology","175871","","","Serrasalmus manueli (Fernández-Yépez & Ramírez 1967)","[no specific locality data]","[no agent data]","2022-10-06","2022-10-06","","","","[no verbatim date data]",""
"MCZ:Ich:175869","Ichthyology","175869","","","Serrasalmus sanchezi Géry 1964","[no specific locality data]","[no agent data]","2022-10-06","2022-10-06","","","","[no verbatim date data]",""
