 "GUID","COLLECTION","CAT_NUM","DEACCESSIONED","TOPTYPESTATUS","SCI_NAME_WITH_AUTH_PLAIN","SPEC_LOCALITY","COLLECTORS","BEGAN_DATE","ENDED_DATE","COUNTRY","STATE_PROV","WATERBODY","VERBATIM_DATE","OTHERCATALOGNUMBERS"
"MCZ:Ich:34556","Ichthyology","34556","","","Lycenchelys verrillii (Goode and Bean, 1877)","[no specific locality data]","RV Albatross II, William C. Schroeder","1930-09-08","1930-09-08","United States","Maine","Gulf of Maine","8/9/1930-8/9/1930","field number=ALBAII-20868; group number=330"
"MCZ:Ich:31104","Ichthyology","31104","","","Exonautes rondeletii","[no specific locality data]","[no agent data]","1981-03-25","1981-03-25","","","","25 Mar 1981","field number=NODATA; group number=334; previous number=BSNH 2284"
"MCZ:Ich:31235","Ichthyology","31235","","","Oncorhynchus tshawytscha (Walbaum)","Columbia River","Samuel L. Henshaw","1700-01-01","1918-04-29","United States","Oregon","","[no verbatim date data]","field number=HENSHAW:COLUMBI; group number=129"
"MCZ:Ich:48415","Ichthyology","48415","","","Mastacembelus congicus Boul. 1896","Riviere Kotto at Kembe, (mostly rapids)","Tyson R. Roberts","1971-05-23","1971-05-23","Central African Republic","","","23/5/1971-23/5/1971","field number=TRR71:0523; group number=757"
"MCZ:Ich:52595","Ichthyology","52595","","Voucher","Sternopygus macrurus (Bloch & Schneider, 1801)","Parana de Janauaca","William L. Fink, and party","1976-12-07","1976-12-07","Brazil","Amazonas","","7/12/1976-7/12/1976","field number=WLF7617; group number=227"
"MCZ:Ich:52608","Ichthyology","52608","","","Acaronia sp.","Small shallow pond with outflow into the Parana de Janauaca","William L. Fink, and party","1976-12-07","1976-12-07","Brazil","Amazonas","","7/12/1976-7/12/1976","field number=WLF7613; group number=601"
"MCZ:Ich:52642","Ichthyology","52642","","","Anguilla rostrata (Lesueur, 1817)","Palmer River at Reed Street and Providence Street","Joseph T. Eastman, Amy R. McCune","1975-01-01","1977-12-31","United States","Massachusetts","","1975-1977","field number=JE:REHOBOTH-A; group number=70"
"MCZ:Ich:52843","Ichthyology","52843","","","Astronesthes niger Richardson 1844","[coordinate data only]","RV Knorr 71, Karsten E. Hartel","1977-11-09","1977-11-09","High Seas","","Atlantic, Northwest","9/11/1977-9/11/1977","field number=KEH7717; group number=150"
"MCZ:Ich:66610","Ichthyology","66610","","","Chlorophthalmus","Florida Current off Romain Section","James E. Craddock, RV Oceanus 055","1979-02-20","1979-02-20","United States","","Atlantic, Western Central","20/2/1979-20/2/1979","field number=MOC10-149,5; group number=166"
"MCZ:Ich:66655","Ichthyology","66655","","Voucher","Argyropelecus hemigymnus Cocco, 1829","[coordinate data only]","Richard H. Backus, RV Atlantis II 049","1969-05-14","1969-05-14","Greece","","Mediterranean Sea","14/5/1969-14/5/1969","field number=RHB1811; group number=149"
"MCZ:Ich:66693","Ichthyology","66693","","","Polyipnus polli Schultz, 1961","[coordinate data only]","Richard H. Backus, RV Atlantis II 059","1970-11-15","1970-11-15","Cape Verde","","Atlantic, Eastern Central","15/11/1970-15/11/1970","field number=RHB2062; group number=149"
"MCZ:Ich:66912","Ichthyology","66912","","","Lestidiops affinis (Ege, 1930)","[coordinate data only]","Richard H. Backus, RV Chain 060","1966-06-17","1966-06-17","Mexico","","Atlantic, Western Central","17/6/1966-17/6/1966","field number=RHB1294; group number=169"
"MCZ:Ich:75591","Ichthyology","75591","","","Thunnus atlanticus (Lesson, 1831)","[coordinate data only]","Richard H. Backus, RV Chain 060","1966-05-28","1966-05-28","Colombia","","Caribbean Sea","28/5/1966-28/5/1966","field number=RHB1259; group number=733"
"MCZ:Ich:75606","Ichthyology","75606","","","Thunnus","[no specific locality data]","Richard H. Backus, RV Atlantis II 078","1973-09-18","1973-09-18","High Seas","","Atlantic, Western Central","18/9/1973-18/9/1973","field number=RHB2930; group number=733"
"MCZ:Ich:75609","Ichthyology","75609","","","Thunnus","[coordinate data only]","Richard H. Backus, RV Atlantis II 078","1973-09-20","1973-09-21","High Seas","","Atlantic, Western Central","20/9/1973-21/9/1973","field number=RHB2938; group number=733"
"MCZ:Ich:75612","Ichthyology","75612","","","Thunnus","[coordinate data only]","Richard H. Backus, RV Atlantis II 078","1973-09-28","1973-09-29","Trinidad and Tobago","","Atlantic, Western Central","28/9/1973-29/9/1973","field number=RHB2961; group number=733"
"MCZ:Ich:75619","Ichthyology","75619","","","Thunnus atlanticus (Lesson, 1831)","[coordinate data only]","RV Oceanus 158, Karsten E. Hartel","1984-08-14","1984-08-14","High Seas","","Atlantic, Northwest","14/8/1984-14/8/1984","field number=KEH8415; group number=733"
"MCZ:Ich:80612","Ichthyology","80612","","","Psammochromis riponianus (Boulenger, 1911)","Lake Victoria: Mwanza Gulf, Butimba Bay","Gillian Kendall, Robert L. Dorit","1984-08-01","1984-08-01","Tanzania","","","1/8/1984-1/8/1984","field number=RLD:84-T11A; group number=601; previous number=Z25810"
"MCZ:Ich:80642","Ichthyology","80642","","","Macropleurodus bicolor (Boulenger, 1906)","[no specific locality data]","Gillian Kendall, Robert L. Dorit","1700-01-01","1988-03-01","","","","[no verbatim date data]","field number=RLD:DATA?; group number=601; previous number=Z25904"
"MCZ:Ich:80648","Ichthyology","80648","","","Ptyochromis sauvagei (Pfeffer, 1896)","Lake Victoria, Nyegezi Bay, East","Gillian Kendall, Robert L. Dorit","1983-07-18","1983-07-20","Tanzania","","","18/7/1983-20/7/1983","field number=RLD:83-T07; group number=601; previous number=Z25117"
